Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description;;;;;
"APA2,""YDR530C"",""cytosol"",""24.53"",""6.62949"",""cytosol"",""213.239"",""cytosol"",""29.0536"",""cytosol"",""8.77101"",""#N/A"",""0"",""cytosol"",""27.21"",""1.1"",""0"",""9.19"",""cytosol"",""22.47"",""0.91"",""0"",""4.5"",""cytosol"",""24.16"",""0.98"",""0"","""",""cytosol"",""cytosol"",""27.2245"",""1.10976"",""0"",""4.79635"",""Diadenosine 5',5''-P1,P4-tetraphosphate phosphorylase II (AP4A phosphorylase), involved in catabolism of bis(5'-nucleosidyl) tetraphosphates";" has similarity to Apa1p""";;;;
"APD1,""YBR151W"",""cytosol"",""37.29"",""9.37224"",""cytosol"",""98.4996"",""cytosol"",""40.1274"",""cytosol"",""187.166"",""#N/A"","""",""cytosol"","""","""",""0"","""",""cytosol"","""","""",""0"","""",""technical problem"","""","""","""","""",""cytosol"",""cytosol"","""","""",""0"","""",""Protein of unknown function, required for normal localization of actin patches and for normal tolerance of sodium ions and hydrogen peroxide";" localizes to both cytoplasm and nucleus""";;;;
"APP1,""YNL094W"",""cytosol"",""21.58"",""4.63135"",""punctate,bud"",""71.7382"",""punctate,bud neck"",""22.0285"",""below threshold"",""83.5812"",""punctate"",""38.2912"",""cytosol"","""","""",""0"","""",""cytosol"",""21.83"",""1.01"",""0"",""3.34"",""cytosol"",""17.65"",""0.81"",""0"","""",""cytosol"",""cytosol"",""26.9102"",""1.24676"",""0"",""2.86422"",""Protein of unknown function, interacts with Rvs161p and Rvs167p";" computational analysis of protein-protein interactions in large-scale studies suggests a possible role in actin filament organization""";;;;
"APT1,""YML022W"",""cytosol"",""110.53"",""26.6475"",""cytosol"",""284.162"",""cytosol"",""79.178"",""cytosol"",""165.362"",""#N/A"",""0"",""cytosol"",""62.18"",""0.56"",""-1"",""27.59"",""cytosol"",""97.24"",""0.87"",""0"",""18.84"",""cytosol"",""43.62"",""0.39"",""0"","""",""cytosol"",""cytosol"",""89.3206"",""0.808051"",""0"",""15.9673"",""Adenine phosphoribosyltransferase, catalyzes the formation of AMP from adenine and 5-phosphoribosylpyrophosphate";" involved in the salvage pathway of purine nucleotide biosynthesis""";;;;
"APT2,""YDR441C"",""cytosol"",""30.22"",""7.6689"","""","""","""","""","""","""","""","""",""cytosol"",""23.48"",""0.77"",""0"",""7.33"",""cytosol"",""27.01"",""0.89"",""0"",""5.4"",""cytosol"",""29.55"",""0.97"",""0"","""",""cytosol"",""cytosol"",""27.7331"",""0.917593"",""0"",""4.30387"",""Apparent pseudogene, not transcribed or translated under normal conditions";" encodes a protein with similarity to adenine phosphoribosyltransferase, but artificially expressed protein exhibits no enzymatic activity""";;;;
"ARA1,""YBR149W"",""cytosol"",""77.35"",""38.5566"",""cytosol"",""308.383"",""cytosol"",""70.3061"",""cytosol"",""341.669"",""cytosol"",""75.4929"",""cytosol"",""109.31"",""1.41"",""1"",""59.32"",""nucleus"","""","""",""0"","""",""nucleus"","""","""","""","""",""cytosol"",""cytosol"",""89.6587"",""1.159"",""0"",""21.2815"",""NADP+ dependent arabinose dehydrogenase, involved in carbohydrate metabolism"; purified as homodimer;" naturally occurs with a N-terminus degradation product""";;;
"ARC1,""YGL105W"",""cytosol"",""293.06"",""78.4571"",""cytosol"",""333.766"",""cytosol"",""171.84"",""cytosol"",""489.874"",""cytosol"",""81.3028"",""cytosol"",""275.25"",""0.93"",""0"",""109.36"",""cytosol"",""311.99"",""1.06"",""0"",""57.79"",""cytosol"",""451.36"",""1.54"",""1"","""",""cytosol"",""cytosol"",""266.708"",""0.910061"",""0"",""57.4055"",""Protein that binds tRNA and methionyl- and glutamyl-tRNA synthetases (Mes1p and Gus1p), delivering tRNA to them, stimulating catalysis, and ensuring their localization to the cytoplasm";" also binds quadruplex nucleic acids""";;;;
"ARD1,""YHR013C"",""cytosol"",""61.24"",""16.283"",""cytosol"",""162.692"",""cytosol"",""48.9059"",""cytosol"",""278.107"",""cytosol"",""43.7088"",""cytosol"",""51.38"",""0.83"",""0"",""16.59"",""cytosol"",""51.22"",""0.83"",""0"",""8.5"",""cytosol"",""44.4"",""0.72"",""0"","""",""cytosol"",""cytosol"",""54.5607"",""0.890842"",""0"",""8.62899"",""Subunit of N-terminal acetyltransferase NatA (Nat1p, Ard1p, Nat5p)"; acetylates many proteins and thus affects telomeric silencing, cell cycle, heat-shock resistance, mating, and sporulation;" human Ard1p levels are elevated in cancer cells""";;;
"ARG1,""YOL058W"",""cytosol"",""741.23"",""249.278"",""cytosol"",""210.23"",""missing"","""",""missing"",""48.4816"",""#N/A"","""",""cytosol"",""451.63"",""0.6"",""0"",""215.21"",""cytosol"",""822.3"",""1.1"",""0"",""175.71"",""cytosol"","""","""","""","""",""cytosol"",""cytosol"",""745.277"",""1.00545"",""0"",""250.4"",""Arginosuccinate synthetase, catalyzes the formation of L-argininosuccinate from citrulline and L-aspartate in the arginine biosynthesis pathway";" potential Cdc28p substrate""";;;;
"ARG3,""YJL088W"",""cytosol"",""294.82"",""86.7885"",""cytosol"",""98.4307"",""cytosol"",""167.028"",""cytosol"",""118.711"",""cytosol"",""57.5882"",""cytosol"",""149.24"",""0.5"",""-1"",""48"",""cytosol"",""348.88"",""1.18"",""0"",""76.32"",""nucleus"","""","""","""","""",""cytosol"",""cytosol"",""311.974"",""1.05816"",""0"",""91.4958"",""Ornithine carbamoyltransferase (carbamoylphosphate:L-ornithine carbamoyltransferase), catalyzes the sixth step in the biosynthesis of the arginine precursor ornithine""";;;;;
"ARI1,""YGL157W"",""cytosol"",""50.54"",""13.7083"",""cytosol"",""260.404"",""cytosol"",""71.9766"",""cytosol"",""364.286"",""#N/A"","""",""cytosol"",""97.02"",""1.91"",""1"",""37.13"",""cytosol"",""69.86"",""1.38"",""1"",""17.13"",""cytosol"",""86.33"",""1.7"",""1"","""",""cytosol"",""cytosol"",""54.817"",""1.08437"",""0"",""10.2459"",""NADPH-dependent aldehyde reductase, utilizes aromatic and alophatic aldehyde substrates";" member of the short-chain dehydrogenase/reductase superfamily""";;;;
"ARO1,""YDR127W"",""cytosol"",""154.26"",""42.6046"",""cytosol"",""275.079"",""cytosol"",""85.7207"",""cytosol"",""192.005"",""cytosol"",""80.4737"",""cytosol"",""125.61"",""0.81"",""0"",""42.94"",""cytosol"",""157.24"",""1.01"",""0"",""35.38"",""cytosol"",""97.13"",""0.62"",""0"","""",""cytosol"",""cytosol"",""169.825"",""1.10079"",""0"",""19.7659"",""Pentafunctional arom protein, catalyzes steps 2 through 6 in the biosynthesis of chorismate, which is a precursor to aromatic amino acids""";;;;;
"ARO10,""YDR380W"",""cytosol"",""107.46"",""48.9853"",""cytosol"",""184.344"",""cytosol"",""23.1417"",""below threshold"",""217.939"",""cytosol"",""59.6903"",""cytosol"",""37.57"",""0.34"",""-1"",""31.55"",""cytosol"",""113.26"",""1.05"",""0"",""36.9"",""cytosol"",""15.92"",""0.14"",""0"","""",""cytosol"",""cytosol"",""115.058"",""1.07061"",""0"",""47.6614"",""Phenylpyruvate decarboxylase, catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde, which is the first specific step in the Ehrlich pathway""";;;;;
"ARO2,""YGL148W"",""cytosol"",""146.19"",""38.0169"","""","""","""","""","""","""","""","""",""cytosol"",""119.63"",""0.81"",""0"",""41.59"",""cytosol"",""154.04"",""1.05"",""0"",""30.45"",""cytosol"",""168.42"",""1.15"",""0"","""",""cytosol"",""cytosol"",""141.719"",""0.969344"",""0"",""23.9706"",""Bifunctional chorismate synthase and flavin reductase, catalyzes the conversion of 5-enolpyruvylshikimate 3-phosphate (EPSP) to form chorismate, which is a precursor to aromatic amino acids""";;;;;
"ARO7,""YPR060C"",""cytosol"",""68.63"",""17.8995"",""cytosol"",""152.737"",""cytosol"",""45.3613"",""cytosol"",""171.846"",""cytosol"",""54.3438"",""cytosol"",""45.83"",""0.66"",""0"",""17.71"",""cytosol"",""69.54"",""1.01"",""0"",""11.99"",""cytosol"",""34.94"",""0.5"",""0"","""",""cytosol"",""cytosol"",""61.519"",""0.8963"",""0"",""9.41353"",""Chorismate mutase, catalyzes the conversion of chorismate to prephenate to initiate the tyrosine/phenylalanine-specific branch of aromatic amino acid biosynthesis""";;;;;
"ARO8,""YGL202W"",""cytosol"",""218.62"",""54.3566"",""cytosol"",""443.169"",""cytosol"",""98.6687"",""cytosol"",""506.781"",""cytosol"",""81.4567"",""cytosol"",""179.02"",""0.81"",""0"",""74.27"",""cytosol"",""198.48"",""0.9"",""0"",""48.13"",""nucleus"","""","""","""","""",""cytosol"",""cytosol"",""225.822"",""1.0329"",""0"",""39.5271"",""Aromatic aminotransferase I, expression is regulated by general control of amino acid biosynthesis""";;;;;
"ARO9,""YHR137W"",""cytosol"",""102.01"",""55.0659"",""cytosol"",""157.958"",""cytosol"",""30.6885"",""cytosol"",""239.084"",""cytosol"",""76.9341"",""cytosol"",""58.05"",""0.56"",""-1"",""40.43"",""cytosol"",""111.55"",""1.09"",""0"",""30.08"",""cytosol"",""15.56"",""0.15"",""0"","""",""cytosol"",""cytosol"",""91.1116"",""0.893099"",""0"",""31.4273"",""Aromatic aminotransferase II, catalyzes the first step of tryptophan, phenylalanine, and tyrosine catabolism""";;;;;
"ARP1,""YHR129C"",""cytosol"",""19.89"",""5.30972"",""cytosol"",""52.9785"",""punctate"",""18.3419"",""below threshold"",""12.5709"",""#N/A"",""0"",""cytosol"",""18.89"",""0.94"",""0"",""5.73"",""cytosol"",""25.18"",""1.26"",""0"",""4.37"",""cytosol"",""34.49"",""1.73"",""0"","""",""vacuole membrane"",""cytosol"",""19.6942"",""0.98991"",""0"",""2.78101"",""Actin-related protein of the dynactin complex"; required for spindle orientation and nuclear migration;" putative ortholog of mammalian centractin""";;;
"ART5,""YGR068C"",""cytosol"",""23.77"",""5.30892"",""cytosol"",""48.0679"",""cytosol"",""21.1716"",""below threshold"",""63.1451"",""cytosol"",""31.1081"",""cytosol"",""23.48"",""0.98"",""0"",""7.09"",""cytosol"",""24.74"",""1.04"",""0"",""4.96"",""cytosol"",""19.71"",""0.82"",""0"","""",""cytosol"",""cytosol"",""24.0397"",""1.0108"",""0"",""3.90098"",""Protein proposed to regulate the endocytosis of plasma membrane proteins by recruiting the ubiquitin ligase Rsp5p to its target in the plasma membrane""";;;;;
"ASK10,""YGR097W"",""cytosol"",""29.56"",""6.89791"",""cytosol"",""96.1833"",""cytosol"",""28.2413"",""below threshold"",""66.6971"",""cytosol"",""50.2091"",""cytosol"",""25.52"",""0.86"",""0"",""12.09"",""cytosol"",""30.71"",""1.03"",""0"",""5.03"",""cytosol"",""29.43"",""0.99"",""0"","""",""cytosol"",""cytosol"",""33.4798"",""1.13259"",""0"",""4.47817"",""Component of the RNA polymerase II holoenzyme, phosphorylated in response to oxidative stress";" has a role in destruction of Ssn8p, which relieves repression of stress-response genes""";;;;
"ASN1,""YPR145W"",""cytosol"",""827.5"",""249.337"",""cytosol"",""157.11"",""cell periphery,vacuole"",""385.823"",""cytosol"",""0"",""#N/A"",""0"",""cytosol"",""738.9"",""0.89"",""0"",""267.05"",""cytosol"",""963.73"",""1.16"",""0"",""211.47"",""cytosol"",""406.77"",""0.49"",""-1"","""",""punctate"",""cytosol"",""845.842"",""1.02216"",""0"",""148.897"",""Asparagine synthetase, isozyme of Asn2p";" catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway""";;;;
"ASN2,""YGR124W"",""cytosol"",""283.87"",""69.6213"",""cytosol"",""232.457"",""cytosol"",""139.029"",""cytosol"",""262.293"",""cytosol"",""70.9524"",""cytosol"",""393.72"",""1.38"",""0"",""141.15"",""cytosol"",""403.25"",""1.42"",""0"",""83"",""cytosol"",""161.8"",""0.56"",""0"","""",""cytosol"",""cytosol"",""311.401"",""1.09695"",""0"",""55.5366"",""Asparagine synthetase, isozyme of Asn1p";" catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway""";;;;
"ASR1,""YPR093C"",""cytosol"",""19.32"",""5.17836"",""cytosol"",""19.4414"",""below threshold"",""18.6473"",""below threshold"",""4.91651"",""#N/A"",""23.9372"",""cytosol"",""17.09"",""0.88"",""0"",""5.48"",""cytosol"",""17.24"",""0.89"",""0"",""3.05"",""cytosol"",""14.46"",""0.74"",""0"","""",""cytosol"",""cytosol"",""21.6154"",""1.11797"",""0"",""4.49209"",""Ubiquitin ligase that modifies and regulates RNA Pol II"; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress;" contains a Ring/PHD finger domain similar to the mammalian rA9 protein""";;
"AST2,""YER101C"",""cytosol"",""23.03"",""6.07232"",""cytosol,punctate"",""133.486"",""ambiguous,punctate"",""23.0379"",""punctate"",""193.476"",""punctate"",""58.5966"",""cytosol"",""27.83"",""1.2"",""0"",""9.85"",""cytosol"",""26.96"",""1.17"",""0"",""4.24"",""cytosol"",""29.39"",""1.27"",""0"","""",""cytosol"",""cytosol"",""22.0953"",""0.959101"",""0"",""2.25298"",""Protein that may have a role in targeting of plasma membrane [H+]ATPase (Pma1p) to the plasma membrane, as suggested by analysis of genetic interactions""";;;;;
"ATG13,""YPR185W"",""cytosol"",""21.65"",""5.14029"",""cytosol"",""85.8424"",""cytosol"",""21.0267"",""below threshold"",""83.4361"",""cytosol"",""44.7854"",""cytosol"",""25.53"",""1.17"",""0"",""7.77"",""cytosol"",""24.37"",""1.12"",""0"",""4.78"",""cytosol"",""24.93"",""1.15"",""0"","""",""cytosol"",""cytosol"",""22.9657"",""1.06073"",""0"",""3.47105"",""Regulatory subunit of the Atg1p signaling complex"; stimulates Atg1p kinase activity; required for vesicle formation during autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway;" involved in Atg9p, Atg23p, and Atg27p cycling""";;
"ATG16,""YMR159C"",""cytosol"",""23.09"",""4.87883"",""cytosol"",""55.944"",""cytosol"",""19.477"",""below threshold"",""94.753"",""cytosol"",""42.8896"",""cytosol"",""23.73"",""1.02"",""0"",""8.99"",""cytosol"",""20.78"",""0.89"",""0"",""4.78"",""cytosol"",""22.35"",""0.96"",""0"","""",""cytosol"",""cytosol"",""20.1462"",""0.872359"",""0"",""3.00121"",""Conserved protein that interacts with Atg12p-Atg5p conjugates to form Atg12p-Atg5p-Atg16p multimers, which localize to the pre-autophagosomal structure and are required for autophagy""";;;;;
"ATG18,""YFR021W"",""cytosol"",""24.72"",""6.55399"",""punctate,vacuole membrane"",""76.6125"",""punctate,vacuole membrane"",""16.857"",""below threshold"",""103.83"",""punctate"",""43.3341"",""cytosol"",""32.95"",""1.33"",""1"",""11.76"",""cytosol"",""23.16"",""0.93"",""0"",""3.5"",""cytosol"",""25.47"",""1.03"",""0"","""",""cytosol"",""cytosol"",""31.3843"",""1.26949"",""0"",""4.01676"",""Phosphoinositide binding protein required for vesicle formation in autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway"; binds both phosphatidylinositol (3,5)-bisphosphate and phosphatidylinositol 3-phosphate;" WD-40 repeat protein""";;;
"ATG26,""YLR189C"",""cytosol"",""20.35"",""5.24161"",""cytosol"",""72.1818"",""cytosol"",""23.1274"",""below threshold"",""73.1007"",""#N/A"","""",""cytosol"",""20.61"",""1.01"",""0"",""6.66"",""cytosol"",""25.2"",""1.23"",""0"",""5.39"",""cytosol"",""27.14"",""1.33"",""0"","""",""cytosol"",""cytosol"",""27.4185"",""1.34684"",""0"",""2.89213"",""UDP-glucose:sterol glucosyltransferase, conserved enzyme involved in synthesis of sterol glucoside membrane lipids";" in contrast to ATG26 from P. pastoris, S. cerevisiae ATG26 is not involved in autophagy""";;;;
"ATG3,""YNR007C"",""cytosol"",""25.89"",""8.47508"",""cytosol"",""71.9235"",""cytosol"",""30.7642"",""cytosol"",""115.04"",""cytosol"",""47.4096"",""cytosol"",""33.51"",""1.29"",""0"",""10.44"",""cytosol"",""41.66"",""1.6"",""1"",""7.13"",""cytosol"",""59.35"",""2.29"",""1"","""",""cytosol"",""cytosol"",""31.6533"",""1.22248"",""0"",""5.12226"",""E2-like enzyme involved in autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway";" plays a role in formation of Atg8p-phosphatidylethanolamine conjugates, which are involved in membrane dynamics during autophagy and Cvt""";;;;
"ATG4,""YNL223W"",""cytosol"",""21.35"",""6.59588"",""cytosol"",""42.5806"",""cytosol"",""22.3279"",""below threshold"",""65.9777"",""#N/A"","""",""cytosol"",""28.18"",""1.31"",""1"",""9.47"",""cytosol"",""22.34"",""1.04"",""0"",""4.29"",""cytosol"",""25.39"",""1.18"",""0"","""",""cytosol"",""cytosol"",""21.8266"",""1.02218"",""0"",""3.11503"",""Conserved cysteine protease required for autophagy";" cleaves Atg8p to a form required for autophagosome and Cvt vesicle generation""";;;;
"ATG5,""YPL149W"",""cytosol"",""18.68"",""4.57374"",""cytosol,nucleus"",""71.9283"",""cytosol,nucleus"",""19.3404"",""below threshold"",""55.3526"",""below threshold"",""26.7855"",""cytosol"",""23.73"",""1.27"",""0"",""7.16"",""cytosol"",""17.23"",""0.92"",""0"",""3.3"",""cytosol"",""19.22"",""1.02"",""0"","""",""cytosol"",""cytosol"",""21.9403"",""1.17416"",""0"",""2.92927"",""Conserved protein involved in autophagy and the Cvt pathway"; undergoes conjugation with Atg12p to form a complex involved in Atg8p lipidation;" conjugated Atg12p also forms a complex with Atg16p that is essential for autophagosome formation""";;;
"ATP12,""YJL180C"",""cytosol"",""109.3"",""28.9404"",""mitochondria"",""19.2199"",""mitochondria"",""23.695"",""mitochondria"",""18.5519"",""#N/A"",""26.859"",""cytosol"",""53.71"",""0.49"",""-1"",""28.34"",""cytosol"",""123.17"",""1.12"",""0"",""19.54"",""cytosol"",""39.51"",""0.36"",""0"","""",""cytosol"",""cytosol"",""106.418"",""0.973528"",""0"",""14.7903"",""Conserved protein required for assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase";" mutation of human ATP12 reduces active ATP synthase levels and is associated with the disorder ATPAF2 deficiency""";;;;
"ATP23,""YNR020C"",""cytosol"",""21.19"",""5.26313"",""cytosol,nucleus"",""26.3643"",""below threshold"",""19.1299"",""below threshold"",""5.86229"",""#N/A"",""23.2069"",""cytosol"",""17.86"",""0.84"",""0"",""5.52"",""cytosol"",""19.79"",""0.93"",""0"",""3.99"",""cytosol"",""16.24"",""0.76"",""0"","""",""cytosol"",""cytosol"",""17.7756"",""0.838419"",""0"",""2.49904"",""Putative metalloprotease of the mitochondrial inner membrane, required for processing of Atp6p";" has an additional role in assembly of the F0 sector of the F1F0 ATP synthase complex""";;;;
"AVL9,""YLR114C"",""cytosol, bud neck"","""",""11.4311"",""punctate,bud neck"",""57.9707"",""punctate,bud neck"",""32.2181"",""bud neck"",""68.7695"",""bud neck"",""44.7433"",""cytosol, bud neck"",""50.15"",""1.18"",""0"",""18.15"",""cytosol"","""","""",""0"","""",""punctate"","""","""","""","""",""cytosol, bud neck"",""cytosol, bud neck"",""44.9931"",""1.06673"",""0"",""6.2055"",""Conserved protein involved in exocytic transport from the Golgi"; mutation is synthetically lethal with apl2 vps1 double mutation;" member of a protein superfamily with orthologs in diverse organisms""";;;
"BCK1,""YJL095W"",""cytosol"",""21.34"",""4.67672"",""bud neck"",""55.6032"",""bud neck"",""16.0446"",""below threshold"",""52.1793"",""cytosol,bud neck"",""40.0852"",""cytosol"",""19.25"",""0.9"",""0"",""6.45"",""cytosol"",""24.02"",""1.12"",""0"",""4.04"",""cytosol"",""18.52"",""0.86"",""0"","""",""cytosol"",""cytosol"",""23.3702"",""1.09499"",""0"",""3.0926"",""Mitogen-activated protein (MAP) kinase kinase kinase acting in the protein kinase C signaling pathway, which controls cell integrity";" upon activation by Pkc1p phosphorylates downstream kinases Mkk1p and Mkk2p""";;;;
"BCK2,""YER167W"",""nucleus:cytosol"",""18.61"",""5.23114"",""cytosol,nucleus"",""32.742"",""nucleus"",""20.3519"",""ambiguous,nucleus"",""18.686"",""below threshold"",""19.834"",""nucleus.cytosol"",""24.13"",""1.29"",""0"",""7.03"",""nucleus.cytosol"",""19.52"",""1.04"",""0"",""3.67"",""nucleus,cytosol"",""18.63"",""1"",""0"","""",""nucleus:cytosol"",""nucleus:cytosol"",""19.6904"",""1.05745"",""0"",""3.48343"",""Protein rich in serine and threonine residues involved in protein kinase C signaling pathway, which controls cell integrity";" overproduction suppresses pkc1 mutations""";;;;
"BDH2,""YAL061W"",""cytosol"",""20.76"",""6.36876"",""cytosol"",""48.9893"",""cytosol"",""17.9768"",""below threshold"",""17.0561"",""below threshold"",""26.6528"",""cytosol"",""18.51"",""0.89"",""0"",""8.95"",""cytosol"",""22.37"",""1.07"",""0"",""5.07"",""cytosol"",""14.82"",""0.71"",""0"","""",""cytosol"",""cytosol"",""22.1354"",""1.06587"",""0"",""6.21923"",""Putative medium-chain alcohol dehydrogenase with similarity to BDH1";" transcription induced by constitutively active PDR1 and PDR3""";;;;
"BEM2,""YER155C"",""cytosol:bud neck"","""",""9.93428"",""cytosol,bud"",""76.993"",""cytosol,bud"",""23.1992"",""below threshold"",""26.692"",""cytosol"",""36.4708"",""cytosol.bud neck"",""40.77"",""1.05"",""0"",""14.41"",""cytosol.bud neck"",""38.5"",""0.99"",""0"",""7.26"",""cytosol,bud neck"",""29.61"",""0.76"",""0"","""",""cytosol:bud neck"",""cytosol:bud neck"",""46.4644"",""1.20043"",""0"",""8.46439"",""Rho GTPase activating protein (RhoGAP) involved in the control of cytoskeleton organization and cellular morphogenesis";" required for bud emergence""";;;;
